Texas,Foard County,1344,1361,1310,1286,1275,1225,1200,1202,1191,1155,100,101.264881,97.4702381,95.68452381,94.86607143,91.14583333,89.28571429,89.43452381,88.61607143,85.9375,Foard County
Texas,Fort Bend County,590253,606064,624824,651847,684048,715331,744160,767712,788081,811688,100,102.6786819,105.85698,110.4351863,115.8906435,121.1905742,126.074751,130.0649044,133.5157975,137.5152689,Fort Bend County
Texas,Franklin County,10607,10562,10637,10615,10563,10603,10677,10798,10778,10725,100,99.57575186,100.2828321,100.0754219,99.5851796,99.96228905,100.6599415,101.8006977,101.6121429,101.1124729,Franklin County
Texas,Freestone County,19803,19602,19484,19597,19677,19746,19669,19649,19789,19717,100,98.98500227,98.38913296,98.95975357,99.36373277,99.71216482,99.32333485,99.22234005,99.92930364,99.56572237,Freestone County
Texas,Frio County,17256,17492,17931,18400,18938,19361,19584,19895,20211,20306,100,101.3676402,103.9116829,106.6295781,109.7473343,112.1986555,113.4909597,115.2932313,117.1244784,117.6750116,Frio County
Texas,Gaines County,17588,17908,18307,18807,19335,20217,20446,20553,20820,21492,100,101.8194223,104.0880146,106.930862,109.9329088,114.9476916,116.2497157,116.8580851,118.3761656,122.1969525,Gaines County
Texas,Galveston County,292484,295605,301049,306589,313367,320974,328820,334633,337858,342139,100,101.0670669,102.9283653,104.822486,107.1398777,109.7407038,112.4232437,114.4107028,115.5133272,116.976997,Galveston County
Texas,Garza County,6467,6560,6418,6371,6417,6391,6212,6490,6243,6229,100,101.4380702,99.2423071,98.51554044,99.22684398,98.82480285,96.05690428,100.3556518,96.53626102,96.31977733,Garza County
Texas,Gillespie County,24874,25039,25175,25363,25473,25916,26206,26483,26702,26988,100,100.6633432,101.2100989,101.9659082,102.408137,104.1891131,105.3549891,106.4686018,107.3490392,108.4988341,Gillespie County
Texas,Glasscock County,1232,1238,1280,1271,1328,1380,1365,1363,1391,1409,100,100.487013,103.8961039,103.1655844,107.7922078,112.012987,110.7954545,110.6331169,112.9058442,114.3668831,Glasscock County
Texas,Goliad County,7219,7208,7331,7452,7506,7513,7512,7552,7588,7658,100,99.84762432,101.5514614,103.2275938,103.9756199,104.0725862,104.0587339,104.6128273,105.1115113,106.0811747,Goliad County
Texas,Gonzales County,19797,19755,19930,20143,20347,20510,20787,20742,20781,20837,100,99.78784664,100.671819,101.7477396,102.7781987,103.6015558,105.0007577,104.7734505,104.9704501,105.2533212,Gonzales County
Texas,Gray County,22470,22661,22920,22996,23432,23265,22741,22106,22051,21886,100,100.8500223,102.0026702,102.340899,104.2812639,103.5380507,101.2060525,98.38006231,98.1352915,97.40097908,Gray County
Texas,Grayson County,121034,121430,121854,122362,123599,125628,128291,131152,133787,136212,100,100.3271808,100.6774956,101.0972124,102.1192392,103.7956277,105.9958359,108.3596345,110.5367087,112.5402779,Grayson County
Texas,Gregg County,121984,122656,123089,123233,123146,123800,123367,122852,123251,123945,100,100.5508919,100.9058565,101.0239048,100.9525839,101.4887198,101.1337552,100.7115687,101.0386608,101.6075879,Gregg County
Texas,Grimes County,26616,26655,26679,26792,26997,27299,27494,27955,28291,28880,100,100.1465284,100.2366997,100.6612564,101.4314698,102.5661256,103.2987677,105.0308085,106.2932071,108.5061617,Grimes County
Texas,Guadalupe County,132587,135809,139641,142881,146811,150578,154492,159639,163276,166847,100,102.4301025,105.3202803,107.7639588,110.7280503,113.5692036,116.5212276,120.403207,123.1463115,125.8396374,Guadalupe County
Texas,Hale County,36269,36381,36258,35676,34451,34034,34107,33954,33631,33406,100,100.3088037,99.96967107,98.3649949,94.98745485,93.83771265,94.03898646,93.6171386,92.7265709,92.1062064,Hale County
Texas,Hall County,3359,3312,3268,3164,3075,3094,3113,3042,3025,2964,100,98.60077404,97.29086038,94.1947008,91.54510271,92.11074725,92.67639178,90.56266746,90.05656445,88.24054778,Hall County
Texas,Hamilton County,8465,8389,8249,8241,8160,8080,8237,8407,8477,8461,100,99.10218547,97.4483166,97.35380981,96.39692853,95.4518606,97.30655641,99.31482575,100.1417602,99.9527466,Hamilton County
Texas,Hansford County,5599,5580,5534,5547,5561,5654,5592,5485,5470,5399,100,99.66065369,98.83907841,99.07126273,99.32130738,100.9823183,99.87497767,97.96392213,97.69601715,96.42793356,Hansford County
Texas,Hardeman County,4159,4159,4097,4065,3990,3920,3982,3959,3929,3933,100,100,98.50925703,97.73984131,95.9365232,94.2534263,95.74416927,95.19115172,94.46982448,94.56600144,Hardeman County
Texas,Hardin County,54784,55070,55122,55305,55510,55758,56242,57117,57107,57602,100,100.5220502,100.6169685,100.9510076,101.3252044,101.7778914,102.661361,104.2585426,104.2402891,105.1438376,Hardin County
Texas,Harris County,4107666,4179568,4263094,4353187,4455994,4557846,4623960,4657972,4680045,4713325,100,101.7504344,103.7838519,105.9771413,108.4799494,110.9595084,112.5690356,113.3970483,113.9344095,114.7446019,Harris County
Texas,Harrison County,65765,66338,66256,66267,66581,66685,66611,66468,66584,66553,100,100.8712841,100.7465977,100.763324,101.2407816,101.3989204,101.2863985,101.0689577,101.2453433,101.1982057,Harrison County
Texas,Hartley County,6064,6031,6090,5999,6055,5702,5740,5716,5611,5576,100,99.45580475,100.4287599,98.92810026,99.85158311,94.03034301,94.65699208,94.26121372,92.52968338,91.9525066,Hartley County
Texas,Haskell County,5879,5959,5885,5901,5811,5821,5751,5699,5699,5658,100,101.3607756,100.1020582,100.3742133,98.8433407,99.01343766,97.82275897,96.93825481,96.93825481,96.24085729,Haskell County
Texas,Hays County,158214,163270,168519,176035,184854,194662,204546,214726,222706,230191,100,103.1956717,106.51333,111.2638578,116.8379537,123.0371522,129.284387,135.7187101,140.7625115,145.4934456,Hays County
Texas,Hemphill County,3795,3956,4093,4153,4165,4277,4101,3929,3845,3819,100,104.2424242,107.8524374,109.4334651,109.7496706,112.7009223,108.0632411,103.5309618,101.3175231,100.6324111,Hemphill County
Texas,Henderson County,78665,78837,78992,78669,79324,79492,80062,80954,82103,82737,100,100.2186487,100.4156868,100.0050849,100.8377296,101.0512935,101.7758851,102.9098074,104.3704316,105.1763809,Henderson County
Texas,Hidalgo County,779149,795517,808334,818619,829819,839667,848960,856249,862298,868707,100,102.1007535,103.7457534,105.0657833,106.5032491,107.7671922,108.9599037,109.8954115,110.6717714,111.4943355,Hidalgo County
Texas,Hill County,35144,35200,35157,34851,34767,34828,35102,35703,36165,36649,100,100.1593444,100.0369907,99.16628728,98.92727066,99.10084225,99.88049169,101.5905987,102.9051901,104.2823811,Hill County
Texas,Hockley County,22853,22931,23074,23408,23463,23310,23043,22977,22971,23021,100,100.3413119,100.9670503,102.4285652,102.6692338,101.9997375,100.8314007,100.5425983,100.5163436,100.7351332,Hockley County
Texas,Hood County,51268,51563,52129,52860,53812,55227,56569,57973,60177,61643,100,100.5754077,101.6794102,103.1052508,104.9621596,107.7221659,110.3397831,113.0783335,117.3773114,120.2367949,Hood County
Texas,Hopkins County,35208,35259,35312,35299,35686,35973,36184,36451,36738,37084,100,100.1448534,100.2953874,100.258464,101.357646,102.1728016,102.7720973,103.5304476,104.3456033,105.3283345,Hopkins County
Texas,Houston County,23682,23434,23213,22809,22809,22747,22897,23089,23068,22968,100,98.95279115,98.01959294,96.31365594,96.31365594,96.05185373,96.68524618,97.49598851,97.40731357,96.98505194,Houston County
Texas,Howard County,34993,34990,35495,36185,36542,37123,36214,35817,35925,36664,100,99.99142686,101.4345726,103.4063956,104.4265996,106.0869317,103.4892693,102.3547567,102.6633898,104.7752408,Howard County
Texas,Hudspeth County,3472,3412,3357,3339,3306,3541,4254,4604,4788,4886,100,98.2718894,96.68778802,96.16935484,95.21889401,101.9873272,122.5230415,132.6036866,137.9032258,140.7258065,Hudspeth County
Texas,Hunt County,86365,86687,86979,87429,88639,89670,91895,94046,96606,98594,100,100.3728362,100.7109361,101.2319805,102.6330111,103.8267817,106.4030568,108.893649,111.8578128,114.1596712,Hunt County
Texas,Hutchinson County,22214,22024,22022,21921,21915,21793,21528,21343,21119,20938,100,99.14468353,99.1356802,98.68101197,98.65400198,98.10479878,96.91185739,96.07904925,95.07067615,94.25587467,Hutchinson County
Texas,Irion County,1607,1592,1573,1610,1574,1543,1562,1512,1516,1536,100,99.0665837,97.88425638,100.1866833,97.94648413,96.01742377,97.19975109,94.08836341,94.33727442,95.5818295,Irion County
Texas,Jack County,9004,9030,8992,8951,8880,8883,8789,8828,8825,8935,100,100.2887606,99.8667259,99.41137272,98.6228343,98.65615282,97.61217237,98.04531319,98.01199467,99.23367392,Jack County
Texas,Jackson County,14091,14048,14271,14610,14723,14808,14873,14806,14834,14760,100,99.69484068,101.2774111,103.683202,104.4851324,105.0883543,105.5496416,105.0741608,105.2728692,104.7477113,Jackson County
Texas,Jasper County,35777,36204,35854,35617,35424,35266,35417,35549,35769,35529,100,101.1935042,100.2152221,99.55278531,99.01333259,98.57170808,98.99376695,99.36271907,99.97763927,99.30681723,Jasper County
Texas,Jeff Davis County,2344,2282,2296,2231,2217,2199,2231,2260,2243,2274,100,97.35494881,97.95221843,95.17918089,94.58191126,93.81399317,95.17918089,96.41638225,95.69112628,97.01365188,Jeff Davis County
Texas,Jefferson County,252455,253494,251605,253079,252897,255112,255748,256041,253234,251565,100,100.4115585,99.66330633,100.2471728,100.1750807,101.0524648,101.3043909,101.4204512,100.3085698,99.64746192,Jefferson County
Texas,Jim Hogg County,5287,5289,5277,5263,5328,5296,5257,5212,5192,5200,100,100.0378286,99.81085682,99.54605636,100.775487,100.1702289,99.43257046,98.58142614,98.20313978,98.35445432,Jim Hogg County
Texas,Jim Wells County,40894,41224,41651,41681,41504,41523,41181,40920,40756,40482,100,100.8069643,101.8511273,101.9244877,101.4916614,101.538123,100.7018144,100.063579,99.66254218,98.99251724,Jim Wells County
Texas,Johnson County,151264,152094,153415,154535,156733,159345,162763,167012,171121,175817,100,100.5487095,101.4220171,102.1624445,103.6155331,105.3423154,107.601941,110.4109372,113.1273799,116.231886,Johnson County
